url,year,make,model,vehicle_type,base_price,as_tested_price,engine_type,displacement,power_hp,power_rpm,torque_lb_ft,torque_rpm,transmission,wheelbase,length,width,height,curb_weight,zero_to_60_mph,zero_to_100_mph,quarter_mile_time,quarter_mile_speed,top_speed,braking_70_0,braking_100_0,skidpad_g,rolling_start_5_60,top_gear_30_50,top_gear_50_70,fuel_economy_combined,fuel_economy_city,fuel_economy_highway,fuel_economy_observed,ev_range,is_estimated
https://www.caranddriver.com/reviews/a15111068/2015-mercedes-benz-s550-4matic-coupe-first-drive-review/,2015,Mercedes-Benz,S550 4MATIC Coupe First Drive &#8211;,"front-engine, 4-wheel-drive, 4-passenger, 2-door coupe",120000,,"twin-turbocharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",285,449,5500,516,1800,7-speed automatic with manual shifting mode,115.9,197.9,74.8,55.6,4500,4.5,11.1,13.0,,155,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111087/2015-ford-f-250-super-duty-first-drive-review/,2015,Ford,F-250 Super Duty First Drive &#8211;,"front-engine, rear- or rear-/4-wheel-drive, 2-6-passenger, 2- or 4-door pickup",40720,,"Turbocharged and intercooled pushrod 32-valve diesel V-8, iron block and aluminum heads, direct fuel injection",406,440,2800,860,1600,6-speed automatic with manual shifting mode,,,,,6000,7.6,,17.5,,95,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111096/2015-gmc-yukon-4wd-test-review/,2015,GMC,Yukon 4WD Test &#8211;,"front-engine, 4-wheel-drive, 6-9-passenger, 5-door wagon",50330,65515,"pushrod 16-valve V-8, aluminum block and heads, direct fuel injection",325,355,5600,383,4100,6-speed automatic with manual shifting mode,116.0,203.9,80.5,74.4,5698,6.8,18.3,15.3,92,,189,,0.77,7.3,4.0,4.9,,,,16,,yes
https://www.caranddriver.com/reviews/a15111111/meyers-manx-kick-out-ss-dune-buggy-tested-review/,,,,"rear-engine, rear-wheel-drive, 2-passenger, 0-door roadster",80,35000,"DOHC 16-valve flat-4, aluminum block and heads, port fuel injection",150,,,,,5-speed manual,80.0,132.0,68.0,48.0,1631,5.2,,14.2,94,,226,,0.68,5.7,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111112/2014-infiniti-q50s-test-review/,2014,Infiniti,Q50S Test,"front-engine, rear-wheel-drive, 5-passenger, 4-door sedan",44105,51805,"DOHC 24-valve V-6, aluminum block and heads, port fuel injection",226,328,7000,269,5200,7-speed automatic with manual shifting mode,112.2,189.1,71.8,56.8,3784,5.2,13.2,13.9,102,,161,,0.88,5.5,,,,,,21,,yes
https://www.caranddriver.com/reviews/a15111117/2015-bmw-x3-xdrive28d-diesel-test-review/,2015,BMW,X3 xDrive28d Diesel Test &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 5-door wagon",42850,50450,"turbocharged and intercooled DOHC 16-valve diesel inline-4, aluminum block and head, direct fuel injection",122,180,4000,280,1750,8-speed automatic with manual shifting mode,110.6,183.4,74.1,66.1,4275,7.9,25.2,16.2,84,,187,,0.82,9.1,4.0,5.8,,,,28,,yes
https://www.caranddriver.com/reviews/a15111121/2015-bmw-m4-manual-first-drive-review/,2015,Bmw,M4 Manual First Drive,"front-engine, rear-wheel-drive, 4-passenger, 2-door coupe",65125,,"twin-turbocharged and intercooled DOHC 24-valve inline-6, aluminum block and head, direct fuel injection",,425,7300,406,1850,6-speed manual,110.7,184.5,73.6,54.4,3550,4.2,8.9,12.4,,155,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111133/2015-hyundai-genesis-v-6-awd-test-review/,2015,Hyundai,Genesis V-6 AWD Test &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 4-door sedan",41450,52450,"DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",231,311,6000,293,5000,8-speed automatic with manual shifting mode,118.5,196.5,74.4,58.3,4516,6.2,15.0,14.6,99,,172,,0.87,6.8,3.1,4.1,,,,21,,yes
https://www.caranddriver.com/reviews/a15111161/2014-cadillac-cts-36l-v-6-sedan-test-review/,2014,Cadillac Cts,36L V 6 Sedan Test,"front-engine, rear-wheel-drive, 5-passenger, 4-door sedan",54625,67075,"DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",217,321,6800,275,4800,8-speed automatic with manual shifting mode,114.6,195.5,72.2,57.2,3839,6.0,14.9,14.6,99,,158,,0.83,6.3,3.4,4.3,,,,18,,yes
https://www.caranddriver.com/reviews/a15111164/2015-porsche-macan-s-turbo-first-drive-review/,2015,Porsche,Macan S / Turbo First Drive &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 5-door wagon",110,,S:,,,,,,7-speed dual-clutch automatic with manual shifting mode,110.5,,76.1,63.4,4300,4.4,12.5,13.1,,156,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111180/2014-bentley-continental-gt-v8-s-convertible-test-review/,2014,Bentley,Continental GT V8 S Convertible Test &#8211;,"front-engine, 4-wheel-drive, 4-passenger, 2-door convertible",219925,246385,"twin-turbocharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",244,521,6000,502,1700,8-speed automatic with manual shifting mode,108.1,189.2,76.5,55.2,5560,4.1,9.6,12.5,114,,156,,0.87,4.8,2.6,3.2,,,,16,,yes
https://www.caranddriver.com/reviews/a15111194/2014-infiniti-qx60-hybrid-awd-test-review/,2014,Infiniti,QX60 Hybrid AWD Test &#8211;,"front-engine, 4-wheel-drive, 7-passenger, 5-door wagon",47495,60780,"supercharged and intercooled DOHC 16-valve 2.5-liter inline-4, 230 hp, 243 lb-ft; permanent-magnet/AC synchronous electric motor, 20 hp, 29 lb-ft; combined power rating, 250 hp, 243 lb-ft; est 0.6-kWh lithium-ion battery pack",,,,,,continuously variable automatic,114.2,196.4,77.2,68.6,4762,7.6,20.9,16.0,90,,183,,0.78,8.0,3.9,4.8,,,,20,,yes
https://www.caranddriver.com/reviews/a15111205/2014-mercedes-benz-c63-amg-edition-507-test-review/,2014,Mercedes Benz,C63 Amg Edition 507 Test,"front-engine, rear-wheel-drive, 4-passenger, 2-door coupe",75125,87185,"DOHC 32-valve V-8, aluminum block and heads, port fuel injection",379,507,6800,450,5200,7-speed automatic with manual shifting mode,108.9,185.3,70.7,56.3,3963,3.9,9.2,12.3,117,,156,,0.90,4.6,,,,,,16,,yes
https://www.caranddriver.com/reviews/a15111214/2014-chevrolet-sonic-14t-sedan-manual-test-review/,2014,Chevrolet,Sonic 1.4T Sedan Manual Test &#8211;,"front-engine, front-wheel-drive, 5-passenger, 4-door sedan",17305,20925,"turbocharged and intercooled DOHC 16-valve inline-4, iron block and aluminum head, port fuel injection",83,138,4900,148,2500,6-speed manual,99.4,173.1,68.3,59.7,2846,8.2,23.7,16.4,86,,168,,0.85,9.0,11.1,9.4,,,,29,,yes
https://www.caranddriver.com/reviews/a15111222/2015-honda-fit-ex-test-review/,2015,Honda Fit,Ex Test,"front-engine, front-wheel-drive, 5-passenger, 5-door wagon",18225,18225,"DOHC 16-valve inline-4, aluminum block and head",,130,6600,114,4600,6-speed manual,99.6,160.0,67.0,60.0,2572,8.0,23.2,,,,178,,0.79,,10.3,10.9,,,,30,,yes
https://www.caranddriver.com/reviews/a15111224/2013-morgan-3-wheeler-review/,2013,Morgan,3 Wheeler,"front-engine, rear-wheel-drive, 0-door, 2-passenger roadster",52263,73396,"pushrod 4-valve V-2, aluminum block and heads, port fuel injection",121,116,5345,134,4025,5-speed manual,94.0,127.0,67.7,39.4,1268,6.9,,15.5,88,,207,,0.74,,,,,,,33,,yes
https://www.caranddriver.com/reviews/a15111235/2014-bmw-m235i-automatic-test-review/,2014,Bmw,M235I Automatic Test,"front-engine, rear-wheel-drive, 4-passenger, 2-door coupe",44025,46575,"turbocharged and intercooled DOHC 24-valve inline-6, aluminum block and head, direct fuel injection",,320,6000,330,1300,8-speed automatic with manual shifting mode,105.9,174.5,69.8,55.8,3525,4.3,10.8,12.9,109,,153,,0.94,5.1,2.6,3.1,,,,21,,yes
https://www.caranddriver.com/reviews/a15111255/2015-bmw-740ld-xdrive-first-drive-review/,2015,BMW,740Ld xDrive First Drive &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 4-door sedan",83425,,"turbocharged and intercooled DOHC 24-valve diesel inline-6, aluminum block and head, direct fuel injection",183,255,4000,413,1500,8-speed automatic with manual shifting mode,126.4,205.3,74.9,58.3,4700,5.9,19.5,14.6,,,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111265/2014-subaru-xv-crosstrek-hybrid-test-review/,2014,Subaru,XV Crosstrek Hybrid Test;,"front-engine, 4-wheel-drive, 5-passenger, 5-door wagon",26820,30120,"DOHC 16-valve 2.0-liter flat-4, 148 hp, 145 lb-ft; permanent-magnet AC synchronous electric motor, 13 hp, 48 lb-ft; combined power rating, 160 hp, 163 lb-ft; 0.6-kWh nickel-metal hydride battery pack",,,,,,continuously variable automatic with manual shifting mode,103.7,175.2,70.1,63.6,3488,10.1,33.7,17.7,81,,181,,0.78,10.6,5.5,7.2,,,,26,,yes
https://www.caranddriver.com/reviews/a15111287/2015-toyota-tundra-trd-pro-first-drive-review/,2015,Toyota Tundra,Trd Pro First Drive,"front-engine, rear/4-wheel-drive, 5-passenger, 4-door truck",145,,"DOHC 32-valve V-8, aluminum block and heads, port fuel injection",346,381,5600,401,3600,6-speed automatic with manual shifting mode,145.7,228.9,79.9,,5600,6.5,18.1,15.4,,107,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111292/2015-subaru-wrx-sedan-manual-test-review/,2015,Subaru Wrx,Sedan Manual Test,"front-engine, 4-wheel-drive, 5-passenger, 4-door sedan",27500,30000,"turbocharged and intercooled flat-4, aluminum block and heads",,268,5600,258,2000,6-speed manual,104.3,180.9,70.7,58.1,3314,4.8,13.1,13.6,102,,160,,0.95,6.3,12.1,7.9,,,,25,,yes
https://www.caranddriver.com/reviews/a15111298/2014-infiniti-q50s-37-test-review/,2014,Infiniti,Q50S 3.7 Test &#8211;,"front-engine, rear-wheel-drive, 5-passenger, 4-door sedan",44455,50955,"DOHC 24-valve V-6, aluminum block and heads, port fuel injection",226,328,7000,269,5200,7-speed automatic with manual shifting mode,112.2,189.1,71.8,56.8,3713,4.9,12.3,13.5,104,,156,,0.95,5.3,3.4,3.8,,,,21,,yes
https://www.caranddriver.com/reviews/a15111313/2014-chevrolet-silverado-v-6-instrumented-test-review/,2014,Chevrolet Silverado,V 6 Instrumented Test,"front-engine, rear/4 wheel-drive, 5-passenger, 4-door pickup",42610,47075,"pushrod 12-valve V-6, aluminum block and heads, direct fuel injection",,285,5300,305,3900,6-speed automatic with manual shifting mode,143.5,230.0,80.0,74.0,5477,,,16.0,87,,181,,0.78,,,,,,,16,,yes
https://www.caranddriver.com/reviews/a15111325/2014-bmw-435i-coupe-manual-test-review/,2014,Bmw,435I Coupe Manual Test,"front-engine, rear-wheel-drive, 4-passenger, 2-door coupe",46925,57225,"turbocharged and intercooled DOHC 24-valve inline-6, aluminum block and head, direct fuel injection",,300,5800,300,1300,6-speed manual,110.6,182.6,71.9,54.2,3621,5.2,12.2,13.7,105,,170,,0.90,6.0,7.2,6.9,,,,20,,yes
https://www.caranddriver.com/reviews/a15111339/2014-mercedes-benz-e350-4matic-coupe-test-review/,2014,Mercedes Benz,E350 4Matic Coupe Test,"front-engine, 4-wheel-drive, 5-passenger, 2-door coupe",55625,69255,"DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",213,302,6500,273,3500,7-speed automatic with manual shifting mode,108.7,185.0,70.3,54.8,3959,5.5,14.2,14.2,100,,157,,0.88,6.0,3.2,4.3,,,,22,,yes
https://www.caranddriver.com/reviews/a15111352/2014-chevrolet-malibu-test-review/,2014,Chevrolet,Malibu Test &#8211;,"front-engine, front-wheel-drive, 5-passenger, 4-door sedan",25215,29900,"DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",150,196,6300,186,4400,6-speed automatic,107.8,191.5,73.0,57.6,3571,7.9,22.1,16.2,88,,154,,0.86,8.2,4.4,6.0,,,,20,,yes
https://www.caranddriver.com/reviews/a15111356/2015-chevrolet-tahoe-ltz-4wd-review/,2015,Chevrolet,Tahoe LTZ 4WD &#8211;,"front-engine, 4-wheel-drive, 7-passenger, 5-door wagon",62995,70085,"pushrod 16-valve V-8 aluminum block and heads, direct fuel injection",325,355,5600,383,4100,6-speed automatic with manual shifting mode,116.0,204.0,80.5,74.4,5756,7.1,19.3,15.6,91,,176,,0.76,,4.0,5.0,,,,15,,yes
https://www.caranddriver.com/reviews/a15111368/2015-bentley-flying-spur-v8-first-drive-review/,2015,Bentley Flying,Spur V8 First Drive,"front-engine, 4-wheel-drive, 4-5-passenger, 4-door sedan",197825,,"twin-turbocharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",,500,6000,488,1750,8-speed automatic with manual shifting mode,120.7,208.6,77.8,58.6,5300,4.2,11.2,12.4,,183,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111373/2015-ford-transit-first-drive-review/,2015,Ford Transit,First Drive,"front-engine, rear-wheel-drive, 2-15-passenger, 3-4-door van",30560,,,,,,,,6-speed automatic with manual shifting mode,,,,,5750,8.3,,,,93,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111398/2015-porsche-cayman-gts-first-drive-review/,2015,Porsche Cayman,Gts First Drive,"mid-engine, rear-wheel-drive, 2-passenger, 3-door hatchback",76195,,"DOHC 24-valve flat-6, aluminum block and heads, direct fuel injection",210,340,7400,280,4750,S:,97.4,173.4,77.9,50.6,3000,4.0,9.9,12.4,,175,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111418/2015-toyota-tacoma-trd-pro-first-drive-review/,2015,Toyota,Tacoma TRD Pro First Drive &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 4-door truck",36000,,"DOHC 24-valve V-6, aluminum block and heads, port fuel injection",241,236,5200,266,4000,S:,,208.1,74.6,,4200,6.9,,15.6,,,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111422/2015-bmw-m3-sedan-first-drive-review/,2015,Bmw,M3 Sedan First Drive,"front-engine, rear-wheel-drive, 5-passenger, 4-door sedan",62925,,"twin-turbocharged and intercooled DOHC 24-valve inline-6, aluminum block and head, direct fuel injection",,425,7300,406,1850,S,110.7,184.5,73.9,56.1,3600,4.0,8.7,12.2,,155,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111427/2015-lincoln-mkc-crossover-first-drive-review/,2015,Lincoln,MKC Crossover First Drive &#8211;,"front-engine, front- or 4-wheel-drive, 5-passenger, 5-door wagon",105,,,,,,,,6-speed automatic with manual shifting mode,105.9,179.2,73.4,65.2,3850,6.7,18.9,14.9,,118,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111445/2014-mercedes-benz-b-class-electric-drive-review/,2014,Mercedes-Benz,B-class Electric Drive &#8211;,"front-motor, front-wheel-drive, 5-passenger, 5-door wagon",42375,,,,,,,,1-speed direct drive,106.3,171.6,71.3,63.1,4000,7.9,,,,,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111466/2014-toyota-highlander-awd-v-6-test-review/,2014,Toyota,Highlander AWD V-6 Test &#8211;,"front-engine, 4-wheel-drive, 7-8-passenger, 5-door wagon",32840,46156,"DOHC 24-valve V-6, aluminum block and heads, port fuel injection",211,270,6200,248,4700,6-speed automatic with manual shifting mode,109.8,191.1,75.8,70.1,4578,7.3,20.1,15.6,91,,186,,0.80,7.5,4.1,4.7,,,,19,,yes
https://www.caranddriver.com/reviews/a15111480/2015-volkswagen-golf-r-euro-spec-first-drive-review/,2015,Volkswagen,Golf R Euro-Spec First Drive &#8211;,"front engine, 4-wheel-drive, 5-passenger, 3- or 5-door hatchback",34000,,"turbocharged DOHC 16-valve inline-4, aluminum block and head, direct and port fuel injection",121,290,5500,280,1800,S:,103.6,168.4,70.5,56.5,3300,5.0,,13.7,,130,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111509/2015-volvo-s60-v60-polestar-first-drive-review/,2015,Volvo,S60 V60 Polestar First Drive,"front-engine, 4-wheel-drive, 5-passenger, 4-door sedan or 5-door wagon",109,,"turbocharged and intercooled DOHC 24-valve inline-6, aluminum block and head, port fuel injection",180,345,5250,369,3000,6-speed automatic with manual shifting mode,109.3,182.5,73.4,58.4,4000,4.7,,,,155,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111547/2015-kia-k900-v-8-sedan-first-drive-review/,2015,Kia,K900 V-8 Sedan First Drive &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 4-door sedan",66400,,"DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",307,420,6400,376,5000,8-speed automatic with manual shifting mode,119.9,200.6,74.8,58.7,4550,5.5,13.2,14.1,,150,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111556/2015-chevrolet-trax-first-drive-review/,2015,Chevrolet Trax,First Drive,"front-engine, front- or 4-wheel-drive, 5-passenger, 5-door wagon",19500,,"turbocharged and intercooled DOHC 16-valve inline-4, cast-iron block and aluminum cylinder head, port fuel injection",,138,4900,148,1850,6-speed automatic,100.6,168.5,69.9,65.9,3100,9.2,34.0,17.0,,110,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111558/2014-bmw-4-series-convertible-first-drive-review/,2014,Bmw,4 Series Convertible First Drive,"front-engine, rear- or 4-wheel-drive, 4-passenger, 2-door convertible",428,,S,,,,,,8-speed automatic with manual shifting mode,110.6,182.6,71.9,54.5,4000,5.4,,13.9,,130,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111568/2014-audi-a6-a7-tdi-first-drive-review/,2014,Audi,A6 / A7 TDI First Drive &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 4-door sedan/5-door hatchback",114,,"turbocharged and intercooled DOHC 24-valve diesel V-6, iron block and aluminum heads, direct fuel injection",181,240,3750,428,1750,8-speed automatic with manual shifting mode,114.7,,,,4100,5.5,,14.4,,130,,,,,,,,,,,,yes
https://www.caranddriver.com/reviews/a15111600/2013-subaru-brz-long-term-test-wrap-up-review/,2013,Subaru Brz,Long Term Test Wrap Up,"front-engine, rear-wheel-drive, 4-passenger, 2-door coupe",26265,26265,;,,200,7000,151,6400,6-speed manual,101.2,166.7,69.9,50.6,2757,6.4,16.9,15.0,94,,172,,0.89,8.0,,,,,,28,,yes
https://www.caranddriver.com/reviews/a15111631/2014-bmw-x5-xdrive35i-test-review/,2014,BMW,X5 xDrive35i Test &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 5-door wagon",56025,70975,"turbocharged and intercooled DOHC 24-valve inline-6, aluminum block and head, direct fuel injection",182,300,6000,300,1300,8-speed automatic with manual shifting mode,115.5,193.2,76.3,69.4,4934,6.0,15.9,14.6,96,,175,,0.81,7.0,3.4,4.6,,,,21,,yes
https://www.caranddriver.com/reviews/a15111641/2014-bmw-335i-xdrive-gran-turismo-test-review/,2014,Bmw,335I Xdrive Gran Turismo Test,"front-engine, 4-wheel-drive, 5-passenger, 5-door wagon",47775,60250,"turbocharged and intercooled DOHC 24-valve inline-six, aluminum block and head, direct fuel injection",,300,5800,295,1200,8-speed automatic with manual shifting mode,115.0,190,72.0,59.4,4076,5.3,12.8,13.8,103,,188,,0.85,6.1,3.1,3.8,,,,22,,yes
https://www.caranddriver.com/reviews/a15111662/2014-jeep-cherokee-trailhawk-v-6-test-review/,2014,Jeep,Cherokee Trailhawk V-6 Test &#8211;,"front-engine, 4-wheel-drive, 5-passenger, 5-door wagon",32480,36120,"DOHC 24-valve V-6, aluminum block and heads, port fuel injection",198,271,6500,239,4400,9-speed automatic with manual shifting mode,107.0,182.0,74.9,67.8,4382,7.2,21.4,15.7,90,,197,,0.77,7.6,3.9,5.9,,,,20,,yes
https://www.caranddriver.com/reviews/a15111671/2014-porsche-911-turbo-s-tested-review/,2014,Porsche,911 Turbo S Tested,"rear-engine, 4-wheel-drive, 2+2-passenger, 2-door coupe",182095,193740,"twin-turbocharged and intercooled DOHC 24-valve flat-6, aluminum block and heads, direct fuel injection",,560,6500,553,2200,7-speed dual-clutch automatic with manual shifting mode,96.5,177.4,74.0,51.0,3588,2.6,6.5,10.8,126,,144,,1.09,3.8,2.1,2.3,,,,14,,yes
https://www.caranddriver.com/reviews/a15111684/2014-jaguar-f-type-v-6-s-roadster-test-review/,2014,Jaguar,F-type V-6 S Roadster Test &#8211;,"front engine, rear-wheel-drive, 2-passenger, 2-door roadster",81925,91228,"supercharged and intercooled DOHC 24-valve V-6, aluminum block and heads, direct fuel injection",183,380,6500,339,3500,8-speed automatic with manual shifting mode,103.2,176.0,75.7,51.0,3816,4.7,10.9,13.1,109,,158,,0.90,4.8,2.6,3.1,,,,19,,yes
https://www.caranddriver.com/reviews/a15111694/2014-jaguar-xjr-l-instrumented-test-review/,2014,Jaguar,XJR L Instrumented Test &#8211;,"front-engine, rear-wheel-drive, 5-passenger, 4-door sedan",119895,122295,"supercharged and intercooled DOHC 32-valve V-8, aluminum block and heads, direct fuel injection",305,550,6500,502,2500,8-speed automatic with manual shifting mode,124.3,206.6,74.6,57.0,4365,3.9,8.8,12.2,119,,157,,0.90,4.1,2.2,2.7,,,,17,,yes
https://www.caranddriver.com/reviews/a15111702/2014-porsche-cayman-manual-test-review/,2014,Porsche Cayman,Manual Test,"Mid-engine, rear-wheel-drive, 2-passenger, 3-door hatchback",53550,70300,"DOHC 24-valve flat-6, aluminum block and heads, direct fuel injection",165,275,7400,213,4500,6-speed manual,97.4,172.4,70.9,50.9,3083,5.7,13.7,14.2,102,,148,,0.99,6.6,,,,,,20,,yes
https://www.caranddriver.com/reviews/a15111718/2014-hyundai-tucson-24l-fwd-test-review/,2014,Hyundai Tucson,24L Fwd Test,"front-engine, front-wheel-drive, 5-passenger, 5-door wagon",24375,29835,"DOHC 16-valve inline-4, aluminum block and head, direct fuel injection",144,182,6000,177,4000,6-speed automatic with manual shifting mode,103.9,173.2,71.7,66.3,3401,7.8,23.6,16.2,86,,169,,,7.9,3.9,5.4,,,,22,,yes
